song_dir,prediction,prediction_label,confidence,real_prob,fake_prob
/data/SONICS/ssep_EvalSet/-00LQHKG4kI,1,real,0.9998862743377686,0.9998862743377686,0.00011367750266799703
/data/SONICS/ssep_EvalSet/-0sQO3HwoRs,1,real,0.9970878958702087,0.9970878958702087,0.0029121784027665854
/data/SONICS/ssep_EvalSet/-DdWTeiU6dw,1,real,0.9998770952224731,0.9998770952224731,0.00012291358143556863
/data/SONICS/ssep_EvalSet/-N7QW-5snrM,1,real,0.9575167298316956,0.9575167298316956,0.04248320683836937
/data/SONICS/ssep_EvalSet/-NNXv_89OX0,1,real,0.9999053478240967,0.9999053478240967,9.461262379772961e-05
/data/SONICS/ssep_EvalSet/-NZtpapVHmA,1,real,0.9801293015480042,0.9801293015480042,0.019870713353157043
/data/SONICS/ssep_EvalSet/04WRI-0odjk,1,real,0.9999643564224243,0.9999643564224243,3.5633544030133635e-05
/data/SONICS/ssep_EvalSet/0V8wRr6aIsU,1,real,0.9999221563339233,0.9999221563339233,7.78275280026719e-05
/data/SONICS/ssep_EvalSet/0mAKzXKRCL0,1,real,0.9974884986877441,0.9974884986877441,0.0025114635936915874
/data/SONICS/ssep_EvalSet/11Nw_Es-erg,1,real,0.9999374151229858,0.9999374151229858,6.253713218029588e-05
/data/SONICS/ssep_EvalSet/1Ct6rWj4Sos,1,real,0.9999725818634033,0.9999725818634033,2.7428344765212387e-05
/data/SONICS/ssep_EvalSet/1HujO3vWIMk,1,real,0.9999548196792603,0.9999548196792603,4.5220887841423973e-05
/data/SONICS/ssep_EvalSet/1aQd99zfIRo,1,real,0.9571578502655029,0.9571578502655029,0.04284217581152916
/data/SONICS/ssep_EvalSet/1pljc8Pe63Y,1,real,0.9999134540557861,0.9999134540557861,8.648363291285932e-05
/data/SONICS/ssep_EvalSet/1rAgFjkvbOs,1,real,0.9997097849845886,0.9997097849845886,0.00029023445677012205
/data/SONICS/ssep_EvalSet/1rhq4puGK6M,1,real,0.9999395608901978,0.9999395608901978,6.0376889450708404e-05
/data/SONICS/ssep_EvalSet/1w4lX5lRUvY,1,real,0.9877350926399231,0.9877350926399231,0.012264914810657501
/data/SONICS/ssep_EvalSet/2EqhbumNkOE,1,real,0.999976396560669,0.999976396560669,2.355261858610902e-05
/data/SONICS/ssep_EvalSet/2EyeYlPhzLc,1,real,0.9999812841415405,0.9999812841415405,1.8704669855651446e-05
/data/SONICS/ssep_EvalSet/2MMfquRR4GI,1,real,0.9983450174331665,0.9983450174331665,0.001654924126341939
/data/SONICS/ssep_EvalSet/2W059J3YJZc,1,real,0.9998345375061035,0.9998345375061035,0.00016539123316761106
/data/SONICS/ssep_EvalSet/2ZzUpDlQVzU,1,real,0.9982317090034485,0.9982317090034485,0.0017683517653495073
/data/SONICS/ssep_EvalSet/2akRoGO8PaQ,1,real,0.9993724226951599,0.9993724226951599,0.0006275578052736819
/data/SONICS/ssep_EvalSet/2hDRxBpyHbc,1,real,0.9998965263366699,0.9998965263366699,0.000103505612059962
/data/SONICS/ssep_EvalSet/2rLwjYdwL68,1,real,0.9997730851173401,0.9997730851173401,0.00022693384380545467
/data/SONICS/ssep_EvalSet/2sE1_hQvFQw,1,real,0.9912885427474976,0.9912885427474976,0.008711383678019047
/data/SONICS/ssep_EvalSet/3-OTPB2Vz70,1,real,0.9999469518661499,0.9999469518661499,5.3075080359121785e-05
/data/SONICS/ssep_EvalSet/3AwJEQyqRnM,1,real,0.9998915195465088,0.9998915195465088,0.00010847241355804726
/data/SONICS/ssep_EvalSet/3CUr0bnDCfM,1,real,0.9978883862495422,0.9978883862495422,0.002111583948135376
/data/SONICS/ssep_EvalSet/3D8NSSi9uhY,1,real,0.9981649518013,0.9981649518013,0.0018350842874497175
/data/SONICS/ssep_EvalSet/3XPob6_frcc,1,real,0.9991306662559509,0.9991306662559509,0.0008693673880770802
/data/SONICS/ssep_EvalSet/3YV8OLGrcfw,1,real,0.9996594190597534,0.9996594190597534,0.0003406293108128011
/data/SONICS/ssep_EvalSet/3ZKyfu2bNfQ,1,real,0.9999254941940308,0.9999254941940308,7.455446029780433e-05
/data/SONICS/ssep_EvalSet/3dMSPFKGmAo,1,real,0.9998074173927307,0.9998074173927307,0.00019260287808720022
/data/SONICS/ssep_EvalSet/3yHDUM78VrQ,1,real,0.9997268319129944,0.9997268319129944,0.00027318773209117353
/data/SONICS/ssep_EvalSet/3ztNrQAp0Y4,1,real,0.9974241256713867,0.9974241256713867,0.002575881080701947
/data/SONICS/ssep_EvalSet/44D8yeuPJLE,1,real,0.9998722076416016,0.9998722076416016,0.00012780926772393286
/data/SONICS/ssep_EvalSet/44Dwz--ASGI,1,real,0.9999128580093384,0.9999128580093384,8.716189040569589e-05
/data/SONICS/ssep_EvalSet/4W5g2tU1urM,1,real,0.9999110698699951,0.9999110698699951,8.888084994396195e-05
/data/SONICS/ssep_EvalSet/4wRnDa7GdzQ,1,real,0.7691669464111328,0.7691669464111328,0.2308330535888672
/data/SONICS/ssep_EvalSet/5Jbo_eZUoRM,1,real,0.999438464641571,0.999438464641571,0.0005614787223748863
/data/SONICS/ssep_EvalSet/5vwY9aYihEU,1,real,0.9996699094772339,0.9996699094772339,0.0003301527176517993
/data/SONICS/ssep_EvalSet/5wKcUJE4ztQ,1,real,0.9988861680030823,0.9988861680030823,0.001113839098252356
/data/SONICS/ssep_EvalSet/61NOzpbHLOE,1,real,0.9991912245750427,0.9991912245750427,0.0008088074973784387
/data/SONICS/ssep_EvalSet/6DLQwB-_RTU,1,real,0.9997851252555847,0.9997851252555847,0.00021485923207364976
/data/SONICS/ssep_EvalSet/6Rb6-1bVA2U,1,real,0.9998875856399536,0.9998875856399536,0.00011235327838221565
/data/SONICS/ssep_EvalSet/6_-G6YvOPpg,1,real,0.9975656270980835,0.9975656270980835,0.0024343819823116064
/data/SONICS/ssep_EvalSet/71yNPezW7Ko,1,real,0.9973061084747314,0.9973061084747314,0.0026939143426716328
/data/SONICS/ssep_EvalSet/74stsDcAXYI,1,real,0.9985221028327942,0.9985221028327942,0.0014779429184272885
/data/SONICS/ssep_EvalSet/7DBB_j7fro8,1,real,0.9961755275726318,0.9961755275726318,0.003824483836069703
/data/SONICS/ssep_EvalSet/7FPlAKE5Jsk,1,real,0.9996520280838013,0.9996520280838013,0.0003480241575744003
/data/SONICS/ssep_EvalSet/7I7X2c3zNX0,1,real,0.9995549321174622,0.9995549321174622,0.0004450864507816732
/data/SONICS/ssep_EvalSet/7T6OUph9AcU,1,real,0.9984114170074463,0.9984114170074463,0.0015885252505540848
/data/SONICS/ssep_EvalSet/7nseS15h0Y8,1,real,0.9916033148765564,0.9916033148765564,0.008396700024604797
/data/SONICS/ssep_EvalSet/7qvkRmtKx0c,1,real,0.9930693507194519,0.9930693507194519,0.006930672097951174
/data/SONICS/ssep_EvalSet/7tUzhodl_rw,1,real,0.9998371601104736,0.9998371601104736,0.00016282752039842308
/data/SONICS/ssep_EvalSet/80uO7DKu9ck,1,real,0.9989758729934692,0.9989758729934692,0.0010242064017802477
/data/SONICS/ssep_EvalSet/87u5Sw553U4,1,real,0.9999507665634155,0.9999507665634155,4.927872942062095e-05
/data/SONICS/ssep_EvalSet/8EeKwJjBavE,1,real,0.9969485402107239,0.9969485402107239,0.003051510313525796
/data/SONICS/ssep_EvalSet/8M8vOor4Z80,1,real,0.9934611320495605,0.9934611320495605,0.0065388246439397335
/data/SONICS/ssep_EvalSet/8O3C6yf0FaI,1,real,0.9999001026153564,0.9999001026153564,9.99303229036741e-05
/data/SONICS/ssep_EvalSet/8QAa59bMDqQ,1,real,0.994401752948761,0.994401752948761,0.005598248448222876
/data/SONICS/ssep_EvalSet/8aclQZse9ZA,1,real,0.9999924898147583,0.9999924898147583,7.469406682503177e-06
/data/SONICS/ssep_EvalSet/8y6AfQr7HZU,1,real,0.9988003969192505,0.9988003969192505,0.0011995489476248622
/data/SONICS/ssep_EvalSet/95137th6lFw,1,real,0.9999477863311768,0.9999477863311768,5.225227141636424e-05
/data/SONICS/ssep_EvalSet/995D_29jJ1M,1,real,0.9999583959579468,0.9999583959579468,4.165958671364933e-05
/data/SONICS/ssep_EvalSet/9IW0WStxMmk,1,real,0.9984632730484009,0.9984632730484009,0.001536727068014443
/data/SONICS/ssep_EvalSet/9Obw1eEznec,1,real,0.9987207055091858,0.9987207055091858,0.0012793075293302536
/data/SONICS/ssep_EvalSet/9VQoSfEDzB0,1,real,0.9995005130767822,0.9995005130767822,0.0004994205082766712
/data/SONICS/ssep_EvalSet/9dVq-vq6ors,1,real,0.9997028708457947,0.9997028708457947,0.00029711509705521166
/data/SONICS/ssep_EvalSet/9pjj8-KvrRk,1,real,0.9992862343788147,0.9992862343788147,0.0007138378568924963
/data/SONICS/ssep_EvalSet/9yzpgTKhyqY,1,real,0.9999775886535645,0.9999775886535645,2.2386475393432193e-05
/data/SONICS/ssep_EvalSet/A-Pn6JoonZo,1,real,0.9999737739562988,0.9999737739562988,2.6172339858021587e-05
/data/SONICS/ssep_EvalSet/AHapZupKaxI,1,real,0.9982109069824219,0.9982109069824219,0.0017891592578962445
/data/SONICS/ssep_EvalSet/AN-6EPkuP_U,1,real,0.9999784231185913,0.9999784231185913,2.161314114346169e-05
/data/SONICS/ssep_EvalSet/APk3Qk3fu4U,1,real,0.9999039173126221,0.9999039173126221,9.610241977497935e-05
/data/SONICS/ssep_EvalSet/AWACrB7x5uA,1,real,0.9985363483428955,0.9985363483428955,0.0014636012492701411
/data/SONICS/ssep_EvalSet/AehqlCYuosE,1,real,0.9999690055847168,0.9999690055847168,3.0959101422922686e-05
