song_dir,prediction,prediction_label,confidence,real_prob,fake_prob
/data/SONICS/ssep_EvalSet-mp3-64k/-00LQHKG4kI,1,real,0.9997695088386536,0.9997695088386536,0.00023050671734381467
/data/SONICS/ssep_EvalSet-mp3-64k/-0sQO3HwoRs,1,real,0.9999161958694458,0.9999161958694458,8.38230480439961e-05
/data/SONICS/ssep_EvalSet-mp3-64k/-DdWTeiU6dw,1,real,0.9999998807907104,0.9999998807907104,6.667487895128943e-08
/data/SONICS/ssep_EvalSet-mp3-64k/-N7QW-5snrM,1,real,0.9999938011169434,0.9999938011169434,6.216599558683811e-06
/data/SONICS/ssep_EvalSet-mp3-64k/-NNXv_89OX0,1,real,0.999997615814209,0.999997615814209,2.3595641778229037e-06
/data/SONICS/ssep_EvalSet-mp3-64k/-NZtpapVHmA,1,real,0.9999977350234985,0.9999977350234985,2.2780520794185577e-06
/data/SONICS/ssep_EvalSet-mp3-64k/04WRI-0odjk,1,real,0.9999922513961792,0.9999922513961792,7.706508768023923e-06
/data/SONICS/ssep_EvalSet-mp3-64k/0V8wRr6aIsU,1,real,0.9999781847000122,0.9999781847000122,2.1867905161343515e-05
/data/SONICS/ssep_EvalSet-mp3-64k/0mAKzXKRCL0,1,real,0.9997989535331726,0.9997989535331726,0.00020105745352339
/data/SONICS/ssep_EvalSet-mp3-64k/11Nw_Es-erg,1,real,0.9999521970748901,0.9999521970748901,4.776264904648997e-05
/data/SONICS/ssep_EvalSet-mp3-64k/1Ct6rWj4Sos,1,real,0.9999392032623291,0.9999392032623291,6.085040877223946e-05
/data/SONICS/ssep_EvalSet-mp3-64k/1HujO3vWIMk,1,real,0.9999693632125854,0.9999693632125854,3.0598428566008806e-05
/data/SONICS/ssep_EvalSet-mp3-64k/1aQd99zfIRo,1,real,0.999873161315918,0.999873161315918,0.00012681477528531104
/data/SONICS/ssep_EvalSet-mp3-64k/1pljc8Pe63Y,1,real,0.9999998807907104,0.9999998807907104,6.879136549287068e-08
/data/SONICS/ssep_EvalSet-mp3-64k/1rAgFjkvbOs,1,real,0.999998927116394,0.999998927116394,1.1015954441973008e-06
/data/SONICS/ssep_EvalSet-mp3-64k/1rhq4puGK6M,1,real,0.999998927116394,0.999998927116394,1.0552637377259089e-06
/data/SONICS/ssep_EvalSet-mp3-64k/1w4lX5lRUvY,1,real,0.9999850988388062,0.9999850988388062,1.4912718143023085e-05
/data/SONICS/ssep_EvalSet-mp3-64k/2EqhbumNkOE,1,real,0.9999381303787231,0.9999381303787231,6.18085905443877e-05
/data/SONICS/ssep_EvalSet-mp3-64k/2EyeYlPhzLc,1,real,0.9999998807907104,0.9999998807907104,9.701136605144711e-08
/data/SONICS/ssep_EvalSet-mp3-64k/2MMfquRR4GI,1,real,0.999985933303833,0.999985933303833,1.411908942827722e-05
/data/SONICS/ssep_EvalSet-mp3-64k/2W059J3YJZc,1,real,0.9986826777458191,0.9986826777458191,0.001317291404120624
/data/SONICS/ssep_EvalSet-mp3-64k/2ZzUpDlQVzU,1,real,0.9999701976776123,0.9999701976776123,2.9773113055853173e-05
/data/SONICS/ssep_EvalSet-mp3-64k/2akRoGO8PaQ,1,real,0.9999949932098389,0.9999949932098389,4.995184099243488e-06
/data/SONICS/ssep_EvalSet-mp3-64k/2hDRxBpyHbc,1,real,0.9999997615814209,0.9999997615814209,2.2206120320333866e-07
/data/SONICS/ssep_EvalSet-mp3-64k/2rLwjYdwL68,1,real,0.9999675750732422,0.9999675750732422,3.244481558795087e-05
/data/SONICS/ssep_EvalSet-mp3-64k/2sE1_hQvFQw,1,real,0.9999970197677612,0.9999970197677612,3.017926701431861e-06
/data/SONICS/ssep_EvalSet-mp3-64k/3-OTPB2Vz70,1,real,0.9999951124191284,0.9999951124191284,4.898568931821501e-06
/data/SONICS/ssep_EvalSet-mp3-64k/3AwJEQyqRnM,1,real,0.999998927116394,0.999998927116394,1.114580641115026e-06
