song_dir,prediction,prediction_label,confidence,real_prob,fake_prob
/data/SONICS/ssep_EvalSet/-00LQHKG4kI,1,real,0.9999384880065918,0.9999384880065918,6.156764720799401e-05
/data/SONICS/ssep_EvalSet/-0sQO3HwoRs,1,real,0.9999836683273315,0.9999836683273315,1.6378393411287107e-05
/data/SONICS/ssep_EvalSet/-DdWTeiU6dw,1,real,0.9999911785125732,0.9999911785125732,8.801101103017572e-06
/data/SONICS/ssep_EvalSet/-N7QW-5snrM,1,real,0.9995487332344055,0.9995487332344055,0.0004512106243055314
/data/SONICS/ssep_EvalSet/-NNXv_89OX0,1,real,0.9999957084655762,0.9999957084655762,4.2559531721053645e-06
/data/SONICS/ssep_EvalSet/-NZtpapVHmA,1,real,0.9998300075531006,0.9998300075531006,0.0001699752756394446
/data/SONICS/ssep_EvalSet/04WRI-0odjk,1,real,0.9999879598617554,0.9999879598617554,1.1982739124505315e-05
/data/SONICS/ssep_EvalSet/0V8wRr6aIsU,1,real,0.9999186992645264,0.9999186992645264,8.124428131850436e-05
/data/SONICS/ssep_EvalSet/0mAKzXKRCL0,1,real,0.9998551607131958,0.9998551607131958,0.00014482441474683583
/data/SONICS/ssep_EvalSet/11Nw_Es-erg,1,real,0.9999852180480957,0.9999852180480957,1.4796668438066263e-05
/data/SONICS/ssep_EvalSet/1Ct6rWj4Sos,1,real,0.9999985694885254,0.9999985694885254,1.4480192476185039e-06
/data/SONICS/ssep_EvalSet/1HujO3vWIMk,1,real,0.9999001026153564,0.9999001026153564,9.99303229036741e-05
/data/SONICS/ssep_EvalSet/1aQd99zfIRo,1,real,0.9966298937797546,0.9966298937797546,0.0033700461499392986
/data/SONICS/ssep_EvalSet/1pljc8Pe63Y,1,real,0.9999847412109375,0.9999847412109375,1.5266357877408154e-05
/data/SONICS/ssep_EvalSet/1rAgFjkvbOs,1,real,0.9999622106552124,0.9999622106552124,3.778374957619235e-05
/data/SONICS/ssep_EvalSet/1rhq4puGK6M,1,real,0.9999868869781494,0.9999868869781494,1.305803561990615e-05
/data/SONICS/ssep_EvalSet/1w4lX5lRUvY,1,real,0.9996800422668457,0.9996800422668457,0.0003199982747901231
/data/SONICS/ssep_EvalSet/2EqhbumNkOE,1,real,0.9997730851173401,0.9997730851173401,0.00022693384380545467
/data/SONICS/ssep_EvalSet/2EyeYlPhzLc,1,real,0.9999854564666748,0.9999854564666748,1.4567271136911586e-05
/data/SONICS/ssep_EvalSet/2MMfquRR4GI,1,real,0.9999792575836182,0.9999792575836182,2.0785171727766283e-05
